date,series_name,value,source_slug,source_url
2023-06-20,US - S&amp;P 500 - Forward PE Ratio,20.3539,sp500-forward-pe-ratio,https://en.macromicro.me/series/20052/sp500-forward-pe-ratio
2023-06-21,US - S&amp;P 500 - Forward PE Ratio,20.2471,sp500-forward-pe-ratio,https://en.macromicro.me/series/20052/sp500-forward-pe-ratio
2023-06-22,US - S&amp;P 500 - Forward PE Ratio,20.3223,sp500-forward-pe-ratio,https://en.macromicro.me/series/20052/sp500-forward-pe-ratio
2023-06-23,US - S&amp;P 500 - Forward PE Ratio,20.1666,sp500-forward-pe-ratio,https://en.macromicro.me/series/20052/sp500-forward-pe-ratio
2023-06-26,US - S&amp;P 500 - Forward PE Ratio,20.0762,sp500-forward-pe-ratio,https://en.macromicro.me/series/20052/sp500-forward-pe-ratio
2023-06-27,US - S&amp;P 500 - Forward PE Ratio,20.3061,sp500-forward-pe-ratio,https://en.macromicro.me/series/20052/sp500-forward-pe-ratio
2023-06-28,US - S&amp;P 500 - Forward PE Ratio,20.299,sp500-forward-pe-ratio,https://en.macromicro.me/series/20052/sp500-forward-pe-ratio
2023-06-29,US - S&amp;P 500 - Forward PE Ratio,20.3898,sp500-forward-pe-ratio,https://en.macromicro.me/series/20052/sp500-forward-pe-ratio
2023-06-30,US - S&amp;P 500 - Forward PE Ratio,20.6399,sp500-forward-pe-ratio,https://en.macromicro.me/series/20052/sp500-forward-pe-ratio
2023-07-03,US - S&amp;P 500 - Forward PE Ratio,20.3322,sp500-forward-pe-ratio,https://en.macromicro.me/series/20052/sp500-forward-pe-ratio
2023-07-05,US - S&amp;P 500 - Forward PE Ratio,20.2921,sp500-forward-pe-ratio,https://en.macromicro.me/series/20052/sp500-forward-pe-ratio
2023-07-06,US - S&amp;P 500 - Forward PE Ratio,20.1314,sp500-forward-pe-ratio,https://en.macromicro.me/series/20052/sp500-forward-pe-ratio
2023-07-07,US - S&amp;P 500 - Forward PE Ratio,20.0737,sp500-forward-pe-ratio,https://en.macromicro.me/series/20052/sp500-forward-pe-ratio
2023-07-10,US - S&amp;P 500 - Forward PE Ratio,20.122,sp500-forward-pe-ratio,https://en.macromicro.me/series/20052/sp500-forward-pe-ratio
2023-07-11,US - S&amp;P 500 - Forward PE Ratio,20.2576,sp500-forward-pe-ratio,https://en.macromicro.me/series/20052/sp500-forward-pe-ratio
2023-07-12,US - S&amp;P 500 - Forward PE Ratio,20.4078,sp500-forward-pe-ratio,https://en.macromicro.me/series/20052/sp500-forward-pe-ratio
2023-07-13,US - S&amp;P 500 - Forward PE Ratio,20.5806,sp500-forward-pe-ratio,https://en.macromicro.me/series/20052/sp500-forward-pe-ratio
2023-07-14,US - S&amp;P 500 - Forward PE Ratio,20.5596,sp500-forward-pe-ratio,https://en.macromicro.me/series/20052/sp500-forward-pe-ratio
2023-07-17,US - S&amp;P 500 - Forward PE Ratio,20.6388,sp500-forward-pe-ratio,https://en.macromicro.me/series/20052/sp500-forward-pe-ratio
2023-07-18,US - S&amp;P 500 - Forward PE Ratio,20.7857,sp500-forward-pe-ratio,https://en.macromicro.me/series/20052/sp500-forward-pe-ratio
2023-07-19,US - S&amp;P 500 - Forward PE Ratio,20.8347,sp500-forward-pe-ratio,https://en.macromicro.me/series/20052/sp500-forward-pe-ratio
2023-07-20,US - S&amp;P 500 - Forward PE Ratio,20.6939,sp500-forward-pe-ratio,https://en.macromicro.me/series/20052/sp500-forward-pe-ratio
2023-07-21,US - S&amp;P 500 - Forward PE Ratio,20.7006,sp500-forward-pe-ratio,https://en.macromicro.me/series/20052/sp500-forward-pe-ratio
2023-07-24,US - S&amp;P 500 - Forward PE Ratio,20.7842,sp500-forward-pe-ratio,https://en.macromicro.me/series/20052/sp500-forward-pe-ratio
2023-07-25,US - S&amp;P 500 - Forward PE Ratio,20.8427,sp500-forward-pe-ratio,https://en.macromicro.me/series/20052/sp500-forward-pe-ratio
2023-07-26,US - S&amp;P 500 - Forward PE Ratio,20.8394,sp500-forward-pe-ratio,https://en.macromicro.me/series/20052/sp500-forward-pe-ratio
2023-07-27,US - S&amp;P 500 - Forward PE Ratio,20.7055,sp500-forward-pe-ratio,https://en.macromicro.me/series/20052/sp500-forward-pe-ratio
2023-07-28,US - S&amp;P 500 - Forward PE Ratio,20.9101,sp500-forward-pe-ratio,https://en.macromicro.me/series/20052/sp500-forward-pe-ratio
2023-07-31,US - S&amp;P 500 - Forward PE Ratio,20.9408,sp500-forward-pe-ratio,https://en.macromicro.me/series/20052/sp500-forward-pe-ratio
2023-08-01,US - S&amp;P 500 - Forward PE Ratio,20.885,sp500-forward-pe-ratio,https://en.macromicro.me/series/20052/sp500-forward-pe-ratio
2023-08-02,US - S&amp;P 500 - Forward PE Ratio,20.5959,sp500-forward-pe-ratio,https://en.macromicro.me/series/20052/sp500-forward-pe-ratio
2023-08-03,US - S&amp;P 500 - Forward PE Ratio,20.5434,sp500-forward-pe-ratio,https://en.macromicro.me/series/20052/sp500-forward-pe-ratio
2023-08-04,US - S&amp;P 500 - Forward PE Ratio,20.4346,sp500-forward-pe-ratio,https://en.macromicro.me/series/20052/sp500-forward-pe-ratio
2023-08-07,US - S&amp;P 500 - Forward PE Ratio,20.619,sp500-forward-pe-ratio,https://en.macromicro.me/series/20052/sp500-forward-pe-ratio
2023-08-08,US - S&amp;P 500 - Forward PE Ratio,20.532,sp500-forward-pe-ratio,https://en.macromicro.me/series/20052/sp500-forward-pe-ratio
2023-08-09,US - S&amp;P 500 - Forward PE Ratio,20.3875,sp500-forward-pe-ratio,https://en.macromicro.me/series/20052/sp500-forward-pe-ratio
2023-08-10,US - S&amp;P 500 - Forward PE Ratio,20.3926,sp500-forward-pe-ratio,https://en.macromicro.me/series/20052/sp500-forward-pe-ratio
2023-08-11,US - S&amp;P 500 - Forward PE Ratio,20.3708,sp500-forward-pe-ratio,https://en.macromicro.me/series/20052/sp500-forward-pe-ratio
2023-08-14,US - S&amp;P 500 - Forward PE Ratio,20.4879,sp500-forward-pe-ratio,https://en.macromicro.me/series/20052/sp500-forward-pe-ratio
2023-08-15,US - S&amp;P 500 - Forward PE Ratio,20.2513,sp500-forward-pe-ratio,https://en.macromicro.me/series/20052/sp500-forward-pe-ratio
2023-08-16,US - S&amp;P 500 - Forward PE Ratio,20.0982,sp500-forward-pe-ratio,https://en.macromicro.me/series/20052/sp500-forward-pe-ratio
2023-08-17,US - S&amp;P 500 - Forward PE Ratio,19.9432,sp500-forward-pe-ratio,https://en.macromicro.me/series/20052/sp500-forward-pe-ratio
2023-08-18,US - S&amp;P 500 - Forward PE Ratio,19.9403,sp500-forward-pe-ratio,https://en.macromicro.me/series/20052/sp500-forward-pe-ratio
2023-08-21,US - S&amp;P 500 - Forward PE Ratio,20.0774,sp500-forward-pe-ratio,https://en.macromicro.me/series/20052/sp500-forward-pe-ratio
2023-08-22,US - S&amp;P 500 - Forward PE Ratio,20.0217,sp500-forward-pe-ratio,https://en.macromicro.me/series/20052/sp500-forward-pe-ratio
2023-08-23,US - S&amp;P 500 - Forward PE Ratio,20.2428,sp500-forward-pe-ratio,https://en.macromicro.me/series/20052/sp500-forward-pe-ratio
2023-08-24,US - S&amp;P 500 - Forward PE Ratio,19.9704,sp500-forward-pe-ratio,https://en.macromicro.me/series/20052/sp500-forward-pe-ratio
2023-08-25,US - S&amp;P 500 - Forward PE Ratio,20.1045,sp500-forward-pe-ratio,https://en.macromicro.me/series/20052/sp500-forward-pe-ratio
2023-08-28,US - S&amp;P 500 - Forward PE Ratio,20.2305,sp500-forward-pe-ratio,https://en.macromicro.me/series/20052/sp500-forward-pe-ratio
2023-08-29,US - S&amp;P 500 - Forward PE Ratio,20.524,sp500-forward-pe-ratio,https://en.macromicro.me/series/20052/sp500-forward-pe-ratio
2023-08-30,US - S&amp;P 500 - Forward PE Ratio,20.6027,sp500-forward-pe-ratio,https://en.macromicro.me/series/20052/sp500-forward-pe-ratio
2023-08-31,US - S&amp;P 500 - Forward PE Ratio,20.5698,sp500-forward-pe-ratio,https://en.macromicro.me/series/20052/sp500-forward-pe-ratio
2023-09-01,US - S&amp;P 500 - Forward PE Ratio,20.6068,sp500-forward-pe-ratio,https://en.macromicro.me/series/20052/sp500-forward-pe-ratio
2023-09-05,US - S&amp;P 500 - Forward PE Ratio,20.5204,sp500-forward-pe-ratio,https://en.macromicro.me/series/20052/sp500-forward-pe-ratio
2023-09-06,US - S&amp;P 500 - Forward PE Ratio,20.3773,sp500-forward-pe-ratio,https://en.macromicro.me/series/20052/sp500-forward-pe-ratio
2023-09-07,US - S&amp;P 500 - Forward PE Ratio,20.3119,sp500-forward-pe-ratio,https://en.macromicro.me/series/20052/sp500-forward-pe-ratio
2023-09-08,US - S&amp;P 500 - Forward PE Ratio,20.3408,sp500-forward-pe-ratio,https://en.macromicro.me/series/20052/sp500-forward-pe-ratio
2023-09-11,US - S&amp;P 500 - Forward PE Ratio,20.4776,sp500-forward-pe-ratio,https://en.macromicro.me/series/20052/sp500-forward-pe-ratio
2023-09-12,US - S&amp;P 500 - Forward PE Ratio,20.361,sp500-forward-pe-ratio,https://en.macromicro.me/series/20052/sp500-forward-pe-ratio
2023-09-13,US - S&amp;P 500 - Forward PE Ratio,20.3862,sp500-forward-pe-ratio,https://en.macromicro.me/series/20052/sp500-forward-pe-ratio
2023-09-14,US - S&amp;P 500 - Forward PE Ratio,20.5581,sp500-forward-pe-ratio,https://en.macromicro.me/series/20052/sp500-forward-pe-ratio
2023-09-15,US - S&amp;P 500 - Forward PE Ratio,20.3081,sp500-forward-pe-ratio,https://en.macromicro.me/series/20052/sp500-forward-pe-ratio
2023-09-18,US - S&amp;P 500 - Forward PE Ratio,20.3228,sp500-forward-pe-ratio,https://en.macromicro.me/series/20052/sp500-forward-pe-ratio
2023-09-19,US - S&amp;P 500 - Forward PE Ratio,20.279,sp500-forward-pe-ratio,https://en.macromicro.me/series/20052/sp500-forward-pe-ratio
2023-09-20,US - S&amp;P 500 - Forward PE Ratio,20.0885,sp500-forward-pe-ratio,https://en.macromicro.me/series/20052/sp500-forward-pe-ratio
2023-09-21,US - S&amp;P 500 - Forward PE Ratio,19.7591,sp500-forward-pe-ratio,https://en.macromicro.me/series/20052/sp500-forward-pe-ratio
2023-09-22,US - S&amp;P 500 - Forward PE Ratio,19.7137,sp500-forward-pe-ratio,https://en.macromicro.me/series/20052/sp500-forward-pe-ratio
2023-09-25,US - S&amp;P 500 - Forward PE Ratio,19.793,sp500-forward-pe-ratio,https://en.macromicro.me/series/20052/sp500-forward-pe-ratio
2023-09-26,US - S&amp;P 500 - Forward PE Ratio,19.5014,sp500-forward-pe-ratio,https://en.macromicro.me/series/20052/sp500-forward-pe-ratio
2023-09-27,US - S&amp;P 500 - Forward PE Ratio,19.5058,sp500-forward-pe-ratio,https://en.macromicro.me/series/20052/sp500-forward-pe-ratio
2023-09-28,US - S&amp;P 500 - Forward PE Ratio,19.6208,sp500-forward-pe-ratio,https://en.macromicro.me/series/20052/sp500-forward-pe-ratio
2023-09-29,US - S&amp;P 500 - Forward PE Ratio,19.5676,sp500-forward-pe-ratio,https://en.macromicro.me/series/20052/sp500-forward-pe-ratio
2023-10-02,US - S&amp;P 500 - Forward PE Ratio,18.971,sp500-forward-pe-ratio,https://en.macromicro.me/series/20052/sp500-forward-pe-ratio
2023-10-03,US - S&amp;P 500 - Forward PE Ratio,18.7102,sp500-forward-pe-ratio,https://en.macromicro.me/series/20052/sp500-forward-pe-ratio
2023-10-04,US - S&amp;P 500 - Forward PE Ratio,18.862,sp500-forward-pe-ratio,https://en.macromicro.me/series/20052/sp500-forward-pe-ratio
2023-10-05,US - S&amp;P 500 - Forward PE Ratio,18.8374,sp500-forward-pe-ratio,https://en.macromicro.me/series/20052/sp500-forward-pe-ratio
2023-10-06,US - S&amp;P 500 - Forward PE Ratio,19.0599,sp500-forward-pe-ratio,https://en.macromicro.me/series/20052/sp500-forward-pe-ratio
2023-10-09,US - S&amp;P 500 - Forward PE Ratio,19.1801,sp500-forward-pe-ratio,https://en.macromicro.me/series/20052/sp500-forward-pe-ratio
2023-10-10,US - S&amp;P 500 - Forward PE Ratio,19.28,sp500-forward-pe-ratio,https://en.macromicro.me/series/20052/sp500-forward-pe-ratio
2023-10-11,US - S&amp;P 500 - Forward PE Ratio,19.3628,sp500-forward-pe-ratio,https://en.macromicro.me/series/20052/sp500-forward-pe-ratio
2023-10-12,US - S&amp;P 500 - Forward PE Ratio,19.2418,sp500-forward-pe-ratio,https://en.macromicro.me/series/20052/sp500-forward-pe-ratio
2023-10-13,US - S&amp;P 500 - Forward PE Ratio,19.1452,sp500-forward-pe-ratio,https://en.macromicro.me/series/20052/sp500-forward-pe-ratio
2023-10-16,US - S&amp;P 500 - Forward PE Ratio,19.3481,sp500-forward-pe-ratio,https://en.macromicro.me/series/20052/sp500-forward-pe-ratio
2023-10-17,US - S&amp;P 500 - Forward PE Ratio,19.3462,sp500-forward-pe-ratio,https://en.macromicro.me/series/20052/sp500-forward-pe-ratio
2023-10-18,US - S&amp;P 500 - Forward PE Ratio,19.0869,sp500-forward-pe-ratio,https://en.macromicro.me/series/20052/sp500-forward-pe-ratio
2023-10-19,US - S&amp;P 500 - Forward PE Ratio,18.925,sp500-forward-pe-ratio,https://en.macromicro.me/series/20052/sp500-forward-pe-ratio
2023-10-20,US - S&amp;P 500 - Forward PE Ratio,18.6868,sp500-forward-pe-ratio,https://en.macromicro.me/series/20052/sp500-forward-pe-ratio
2023-10-23,US - S&amp;P 500 - Forward PE Ratio,18.6553,sp500-forward-pe-ratio,https://en.macromicro.me/series/20052/sp500-forward-pe-ratio
2023-10-24,US - S&amp;P 500 - Forward PE Ratio,18.7909,sp500-forward-pe-ratio,https://en.macromicro.me/series/20052/sp500-forward-pe-ratio
2023-10-25,US - S&amp;P 500 - Forward PE Ratio,18.5214,sp500-forward-pe-ratio,https://en.macromicro.me/series/20052/sp500-forward-pe-ratio
2023-10-26,US - S&amp;P 500 - Forward PE Ratio,18.3023,sp500-forward-pe-ratio,https://en.macromicro.me/series/20052/sp500-forward-pe-ratio
2023-10-27,US - S&amp;P 500 - Forward PE Ratio,18.2144,sp500-forward-pe-ratio,https://en.macromicro.me/series/20052/sp500-forward-pe-ratio
2023-10-30,US - S&amp;P 500 - Forward PE Ratio,18.4332,sp500-forward-pe-ratio,https://en.macromicro.me/series/20052/sp500-forward-pe-ratio
2023-10-31,US - S&amp;P 500 - Forward PE Ratio,18.5525,sp500-forward-pe-ratio,https://en.macromicro.me/series/20052/sp500-forward-pe-ratio
2023-11-01,US - S&amp;P 500 - Forward PE Ratio,18.7474,sp500-forward-pe-ratio,https://en.macromicro.me/series/20052/sp500-forward-pe-ratio
2023-11-02,US - S&amp;P 500 - Forward PE Ratio,19.101,sp500-forward-pe-ratio,https://en.macromicro.me/series/20052/sp500-forward-pe-ratio
2023-11-03,US - S&amp;P 500 - Forward PE Ratio,19.2804,sp500-forward-pe-ratio,https://en.macromicro.me/series/20052/sp500-forward-pe-ratio
2023-11-06,US - S&amp;P 500 - Forward PE Ratio,19.3142,sp500-forward-pe-ratio,https://en.macromicro.me/series/20052/sp500-forward-pe-ratio
2023-11-07,US - S&amp;P 500 - Forward PE Ratio,19.3691,sp500-forward-pe-ratio,https://en.macromicro.me/series/20052/sp500-forward-pe-ratio
2023-11-08,US - S&amp;P 500 - Forward PE Ratio,19.3885,sp500-forward-pe-ratio,https://en.macromicro.me/series/20052/sp500-forward-pe-ratio
2023-11-09,US - S&amp;P 500 - Forward PE Ratio,19.2318,sp500-forward-pe-ratio,https://en.macromicro.me/series/20052/sp500-forward-pe-ratio
2023-11-10,US - S&amp;P 500 - Forward PE Ratio,19.5321,sp500-forward-pe-ratio,https://en.macromicro.me/series/20052/sp500-forward-pe-ratio
2023-11-13,US - S&amp;P 500 - Forward PE Ratio,19.5158,sp500-forward-pe-ratio,https://en.macromicro.me/series/20052/sp500-forward-pe-ratio
2023-11-14,US - S&amp;P 500 - Forward PE Ratio,19.8881,sp500-forward-pe-ratio,https://en.macromicro.me/series/20052/sp500-forward-pe-ratio
2023-11-15,US - S&amp;P 500 - Forward PE Ratio,19.9198,sp500-forward-pe-ratio,https://en.macromicro.me/series/20052/sp500-forward-pe-ratio
2023-11-16,US - S&amp;P 500 - Forward PE Ratio,19.9436,sp500-forward-pe-ratio,https://en.macromicro.me/series/20052/sp500-forward-pe-ratio
2023-11-17,US - S&amp;P 500 - Forward PE Ratio,19.9691,sp500-forward-pe-ratio,https://en.macromicro.me/series/20052/sp500-forward-pe-ratio
2023-11-20,US - S&amp;P 500 - Forward PE Ratio,20.1167,sp500-forward-pe-ratio,https://en.macromicro.me/series/20052/sp500-forward-pe-ratio
2023-11-21,US - S&amp;P 500 - Forward PE Ratio,20.076,sp500-forward-pe-ratio,https://en.macromicro.me/series/20052/sp500-forward-pe-ratio
2023-11-22,US - S&amp;P 500 - Forward PE Ratio,20.1576,sp500-forward-pe-ratio,https://en.macromicro.me/series/20052/sp500-forward-pe-ratio
2023-11-24,US - S&amp;P 500 - Forward PE Ratio,20.1696,sp500-forward-pe-ratio,https://en.macromicro.me/series/20052/sp500-forward-pe-ratio
2023-11-27,US - S&amp;P 500 - Forward PE Ratio,20.1302,sp500-forward-pe-ratio,https://en.macromicro.me/series/20052/sp500-forward-pe-ratio
2023-11-28,US - S&amp;P 500 - Forward PE Ratio,20.1499,sp500-forward-pe-ratio,https://en.macromicro.me/series/20052/sp500-forward-pe-ratio
2023-11-29,US - S&amp;P 500 - Forward PE Ratio,20.1309,sp500-forward-pe-ratio,https://en.macromicro.me/series/20052/sp500-forward-pe-ratio
2023-11-30,US - S&amp;P 500 - Forward PE Ratio,20.207,sp500-forward-pe-ratio,https://en.macromicro.me/series/20052/sp500-forward-pe-ratio
2023-12-01,US - S&amp;P 500 - Forward PE Ratio,20.3257,sp500-forward-pe-ratio,https://en.macromicro.me/series/20052/sp500-forward-pe-ratio
2023-12-04,US - S&amp;P 500 - Forward PE Ratio,20.2158,sp500-forward-pe-ratio,https://en.macromicro.me/series/20052/sp500-forward-pe-ratio
2023-12-05,US - S&amp;P 500 - Forward PE Ratio,20.2043,sp500-forward-pe-ratio,https://en.macromicro.me/series/20052/sp500-forward-pe-ratio
2023-12-06,US - S&amp;P 500 - Forward PE Ratio,20.1254,sp500-forward-pe-ratio,https://en.macromicro.me/series/20052/sp500-forward-pe-ratio
2023-12-07,US - S&amp;P 500 - Forward PE Ratio,20.2857,sp500-forward-pe-ratio,https://en.macromicro.me/series/20052/sp500-forward-pe-ratio
2023-12-08,US - S&amp;P 500 - Forward PE Ratio,20.3688,sp500-forward-pe-ratio,https://en.macromicro.me/series/20052/sp500-forward-pe-ratio
2023-12-11,US - S&amp;P 500 - Forward PE Ratio,20.4488,sp500-forward-pe-ratio,https://en.macromicro.me/series/20052/sp500-forward-pe-ratio
2023-12-12,US - S&amp;P 500 - Forward PE Ratio,20.5428,sp500-forward-pe-ratio,https://en.macromicro.me/series/20052/sp500-forward-pe-ratio
2023-12-13,US - S&amp;P 500 - Forward PE Ratio,20.8232,sp500-forward-pe-ratio,https://en.macromicro.me/series/20052/sp500-forward-pe-ratio
2023-12-14,US - S&amp;P 500 - Forward PE Ratio,20.8783,sp500-forward-pe-ratio,https://en.macromicro.me/series/20052/sp500-forward-pe-ratio
2023-12-15,US - S&amp;P 500 - Forward PE Ratio,20.8768,sp500-forward-pe-ratio,https://en.macromicro.me/series/20052/sp500-forward-pe-ratio
2023-12-18,US - S&amp;P 500 - Forward PE Ratio,20.9713,sp500-forward-pe-ratio,https://en.macromicro.me/series/20052/sp500-forward-pe-ratio
2023-12-19,US - S&amp;P 500 - Forward PE Ratio,21.0943,sp500-forward-pe-ratio,https://en.macromicro.me/series/20052/sp500-forward-pe-ratio
2023-12-20,US - S&amp;P 500 - Forward PE Ratio,20.7846,sp500-forward-pe-ratio,https://en.macromicro.me/series/20052/sp500-forward-pe-ratio
2023-12-21,US - S&amp;P 500 - Forward PE Ratio,20.9987,sp500-forward-pe-ratio,https://en.macromicro.me/series/20052/sp500-forward-pe-ratio
2023-12-22,US - S&amp;P 500 - Forward PE Ratio,21.0335,sp500-forward-pe-ratio,https://en.macromicro.me/series/20052/sp500-forward-pe-ratio
2023-12-26,US - S&amp;P 500 - Forward PE Ratio,21.1225,sp500-forward-pe-ratio,https://en.macromicro.me/series/20052/sp500-forward-pe-ratio
2023-12-27,US - S&amp;P 500 - Forward PE Ratio,21.1528,sp500-forward-pe-ratio,https://en.macromicro.me/series/20052/sp500-forward-pe-ratio
2023-12-28,US - S&amp;P 500 - Forward PE Ratio,21.1606,sp500-forward-pe-ratio,https://en.macromicro.me/series/20052/sp500-forward-pe-ratio
2023-12-29,US - S&amp;P 500 - Forward PE Ratio,21.1008,sp500-forward-pe-ratio,https://en.macromicro.me/series/20052/sp500-forward-pe-ratio
2024-01-02,US - S&amp;P 500 - Forward PE Ratio,20.3241,sp500-forward-pe-ratio,https://en.macromicro.me/series/20052/sp500-forward-pe-ratio
2024-01-03,US - S&amp;P 500 - Forward PE Ratio,20.1612,sp500-forward-pe-ratio,https://en.macromicro.me/series/20052/sp500-forward-pe-ratio
2024-01-04,US - S&amp;P 500 - Forward PE Ratio,20.092,sp500-forward-pe-ratio,https://en.macromicro.me/series/20052/sp500-forward-pe-ratio
2024-01-05,US - S&amp;P 500 - Forward PE Ratio,20.1287,sp500-forward-pe-ratio,https://en.macromicro.me/series/20052/sp500-forward-pe-ratio
2024-01-08,US - S&amp;P 500 - Forward PE Ratio,20.4128,sp500-forward-pe-ratio,https://en.macromicro.me/series/20052/sp500-forward-pe-ratio
2024-01-09,US - S&amp;P 500 - Forward PE Ratio,20.3827,sp500-forward-pe-ratio,https://en.macromicro.me/series/20052/sp500-forward-pe-ratio
2024-01-10,US - S&amp;P 500 - Forward PE Ratio,20.4982,sp500-forward-pe-ratio,https://en.macromicro.me/series/20052/sp500-forward-pe-ratio
2024-01-11,US - S&amp;P 500 - Forward PE Ratio,20.4844,sp500-forward-pe-ratio,https://en.macromicro.me/series/20052/sp500-forward-pe-ratio
2024-01-12,US - S&amp;P 500 - Forward PE Ratio,20.4998,sp500-forward-pe-ratio,https://en.macromicro.me/series/20052/sp500-forward-pe-ratio
2024-01-16,US - S&amp;P 500 - Forward PE Ratio,20.4233,sp500-forward-pe-ratio,https://en.macromicro.me/series/20052/sp500-forward-pe-ratio
2024-01-17,US - S&amp;P 500 - Forward PE Ratio,20.3086,sp500-forward-pe-ratio,https://en.macromicro.me/series/20052/sp500-forward-pe-ratio
2024-01-18,US - S&amp;P 500 - Forward PE Ratio,20.4874,sp500-forward-pe-ratio,https://en.macromicro.me/series/20052/sp500-forward-pe-ratio
2024-01-19,US - S&amp;P 500 - Forward PE Ratio,20.7397,sp500-forward-pe-ratio,https://en.macromicro.me/series/20052/sp500-forward-pe-ratio
2024-01-22,US - S&amp;P 500 - Forward PE Ratio,20.7852,sp500-forward-pe-ratio,https://en.macromicro.me/series/20052/sp500-forward-pe-ratio
2024-01-23,US - S&amp;P 500 - Forward PE Ratio,20.8459,sp500-forward-pe-ratio,https://en.macromicro.me/series/20052/sp500-forward-pe-ratio
2024-01-24,US - S&amp;P 500 - Forward PE Ratio,20.8628,sp500-forward-pe-ratio,https://en.macromicro.me/series/20052/sp500-forward-pe-ratio
2024-01-25,US - S&amp;P 500 - Forward PE Ratio,20.9726,sp500-forward-pe-ratio,https://en.macromicro.me/series/20052/sp500-forward-pe-ratio
2024-01-26,US - S&amp;P 500 - Forward PE Ratio,20.9589,sp500-forward-pe-ratio,https://en.macromicro.me/series/20052/sp500-forward-pe-ratio
2024-01-29,US - S&amp;P 500 - Forward PE Ratio,21.1173,sp500-forward-pe-ratio,https://en.macromicro.me/series/20052/sp500-forward-pe-ratio
2024-01-30,US - S&amp;P 500 - Forward PE Ratio,21.1046,sp500-forward-pe-ratio,https://en.macromicro.me/series/20052/sp500-forward-pe-ratio
2024-01-31,US - S&amp;P 500 - Forward PE Ratio,20.7647,sp500-forward-pe-ratio,https://en.macromicro.me/series/20052/sp500-forward-pe-ratio
2024-02-01,US - S&amp;P 500 - Forward PE Ratio,21.0241,sp500-forward-pe-ratio,https://en.macromicro.me/series/20052/sp500-forward-pe-ratio
2024-02-02,US - S&amp;P 500 - Forward PE Ratio,21.2488,sp500-forward-pe-ratio,https://en.macromicro.me/series/20052/sp500-forward-pe-ratio
2024-02-05,US - S&amp;P 500 - Forward PE Ratio,21.1811,sp500-forward-pe-ratio,https://en.macromicro.me/series/20052/sp500-forward-pe-ratio
2024-02-06,US - S&amp;P 500 - Forward PE Ratio,21.23,sp500-forward-pe-ratio,https://en.macromicro.me/series/20052/sp500-forward-pe-ratio
2024-02-07,US - S&amp;P 500 - Forward PE Ratio,21.405,sp500-forward-pe-ratio,https://en.macromicro.me/series/20052/sp500-forward-pe-ratio
2024-02-08,US - S&amp;P 500 - Forward PE Ratio,21.4172,sp500-forward-pe-ratio,https://en.macromicro.me/series/20052/sp500-forward-pe-ratio
2024-02-09,US - S&amp;P 500 - Forward PE Ratio,21.5402,sp500-forward-pe-ratio,https://en.macromicro.me/series/20052/sp500-forward-pe-ratio
2024-02-12,US - S&amp;P 500 - Forward PE Ratio,21.5197,sp500-forward-pe-ratio,https://en.macromicro.me/series/20052/sp500-forward-pe-ratio
2024-02-13,US - S&amp;P 500 - Forward PE Ratio,21.2254,sp500-forward-pe-ratio,https://en.macromicro.me/series/20052/sp500-forward-pe-ratio
2024-02-14,US - S&amp;P 500 - Forward PE Ratio,21.4288,sp500-forward-pe-ratio,https://en.macromicro.me/series/20052/sp500-forward-pe-ratio
2024-02-15,US - S&amp;P 500 - Forward PE Ratio,21.5535,sp500-forward-pe-ratio,https://en.macromicro.me/series/20052/sp500-forward-pe-ratio
2024-02-16,US - S&amp;P 500 - Forward PE Ratio,21.45,sp500-forward-pe-ratio,https://en.macromicro.me/series/20052/sp500-forward-pe-ratio
2024-02-20,US - S&amp;P 500 - Forward PE Ratio,21.3212,sp500-forward-pe-ratio,https://en.macromicro.me/series/20052/sp500-forward-pe-ratio
2024-02-21,US - S&amp;P 500 - Forward PE Ratio,21.3481,sp500-forward-pe-ratio,https://en.macromicro.me/series/20052/sp500-forward-pe-ratio
2024-02-22,US - S&amp;P 500 - Forward PE Ratio,21.7991,sp500-forward-pe-ratio,https://en.macromicro.me/series/20052/sp500-forward-pe-ratio
2024-02-23,US - S&amp;P 500 - Forward PE Ratio,21.8066,sp500-forward-pe-ratio,https://en.macromicro.me/series/20052/sp500-forward-pe-ratio
2024-02-26,US - S&amp;P 500 - Forward PE Ratio,21.7241,sp500-forward-pe-ratio,https://en.macromicro.me/series/20052/sp500-forward-pe-ratio
2024-02-27,US - S&amp;P 500 - Forward PE Ratio,21.7611,sp500-forward-pe-ratio,https://en.macromicro.me/series/20052/sp500-forward-pe-ratio
2024-02-28,US - S&amp;P 500 - Forward PE Ratio,21.7251,sp500-forward-pe-ratio,https://en.macromicro.me/series/20052/sp500-forward-pe-ratio
2024-02-29,US - S&amp;P 500 - Forward PE Ratio,21.8387,sp500-forward-pe-ratio,https://en.macromicro.me/series/20052/sp500-forward-pe-ratio
2024-03-01,US - S&amp;P 500 - Forward PE Ratio,22.0135,sp500-forward-pe-ratio,https://en.macromicro.me/series/20052/sp500-forward-pe-ratio
2024-03-04,US - S&amp;P 500 - Forward PE Ratio,21.9873,sp500-forward-pe-ratio,https://en.macromicro.me/series/20052/sp500-forward-pe-ratio
2024-03-05,US - S&amp;P 500 - Forward PE Ratio,21.7632,sp500-forward-pe-ratio,https://en.macromicro.me/series/20052/sp500-forward-pe-ratio
