NK225E    ,OOP,202604  ,000000050000.000000,            ,181160018,0000780.0000,0000000.0,0000779.99,0.386613,191160018,0004700.0000,0000000.0,0004122.56,0.369823,0053700.39,0.314400
NK225E    ,OOP,202604  ,000000050125.000000,            ,131040118,0000730.0000,0000000.0,0000764.07,0.379799,141040118,0000000.0000,0000000.0,0004016.89,0.363167,0053700.39,0.314400
NK225E    ,OOP,202604  ,000000050250.000000,            ,131160218,0000940.0000,0000000.0,0000786.13,0.376387,141160218,0000000.0000,0000000.0,0003944.27,0.359977,0053700.39,0.314400
NK225E    ,OOP,202604  ,000000050375.000000,            ,131040318,0000750.0000,0000000.0,0000810.66,0.373969,141040318,0000000.0000,0000000.0,0003815.54,0.357792,0053700.39,0.314400
NK225E    ,OOP,202604  ,000000050500.000000,            ,131160518,0000890.0000,0000000.0,0000837.66,0.372497,141160518,0000000.0000,0000000.0,0003753.07,0.356557,0053700.39,0.314400
NK225E    ,OOP,202604  ,000000050625.000000,            ,131040618,0000830.0000,0000000.0,0000862.18,0.369722,141040618,0000000.0000,0000000.0,0003614.28,0.353990,0053700.39,0.314400
NK225E    ,OOP,202604  ,000000050750.000000,            ,131160718,0000885.0000,0000000.0,0000889.18,0.366780,141160718,0000000.0000,0000000.0,0003514.54,0.351245,0053700.39,0.314400
NK225E    ,OOP,202604  ,000000050875.000000,            ,131040818,0000950.0000,0000000.0,0000950.00,0.366890,141040818,0000000.0000,0000000.0,0003464.73,0.351581,0053700.39,0.314400
NK225E    ,OOP,202604  ,000000051000.000000,            ,181161018,0000965.0000,0000000.0,0000964.99,0.361459,191161018,0004000.0000,0000000.0,0003361.07,0.346302,0053700.39,0.314400
NK225E    ,OOP,202604  ,000000051125.000000,            ,131041118,0000990.0000,0000000.0,0000990.00,0.358009,141041118,0000000.0000,0000000.0,0003263.05,0.343020,0053700.39,0.314400
NK225E    ,OOP,202604  ,000000051250.000000,            ,131161218,0001020.0000,0000000.0,0001019.99,0.355429,141161218,0000000.0000,0000000.0,0003167.51,0.340609,0053700.39,0.314400
NK225E    ,OOP,202604  ,000000051375.000000,            ,131041318,0001005.0000,0000000.0,0001036.47,0.354707,141041318,0000000.0000,0000000.0,0003071.96,0.340062,0053700.39,0.314400
NK225E    ,OOP,202604  ,000000051500.000000,            ,131161518,0001085.0000,0000000.0,0001085.00,0.350720,141161518,0000000.0000,0000000.0,0002983.86,0.336215,0053700.39,0.314400
NK225E    ,OOP,202604  ,000000051625.000000,            ,131041618,0001300.0000,0000000.0,0001100.30,0.349569,141041618,0000000.0000,0000000.0,0002888.30,0.335216,0053700.39,0.314400
NK225E    ,OOP,202604  ,000000051750.000000,            ,131161718,0001100.0000,0000000.0,0001134.69,0.347202,141161718,0000000.0000,0000000.0,0002800.18,0.332983,0053700.39,0.314400
NK225E    ,OOP,202604  ,000000051875.000000,            ,131041818,0001190.0000,0000000.0,0001189.99,0.343648,141041818,0000000.0000,0000000.0,0002709.58,0.329550,0053700.39,0.314400
NK225E    ,OOP,202604  ,000000052000.000000,            ,181162018,0001260.0000,0000000.0,0001259.99,0.347680,191162018,0002645.0000,0000000.0,0002626.43,0.333723,0053700.39,0.314400
NK225E    ,OOP,202604  ,000000052125.000000,            ,131042118,0001245.0000,0000000.0,0001245.28,0.340798,141042118,0000000.0000,0000000.0,0002535.80,0.326931,0053700.39,0.314400
NK225E    ,OOP,202604  ,000000052250.000000,            ,131162218,0001180.0000,0000000.0,0001257.20,0.333770,141162218,0000000.0000,0000000.0,0002450.15,0.319988,0053700.39,0.314400
NK225E    ,OOP,202604  ,000000052375.000000,            ,131042318,0001240.0000,0000000.0,0001326.44,0.337033,141042318,0002330.0000,0000000.0,0002329.99,0.329056,0053700.39,0.314400
