対外及び対内証券売買契約等の状況　(週次・指定報告機関ベース）,,,,,,,,,,,,,,,,,,,最終更新日  令和8年3月12日,,,
International Transactions in Securities (Weekly; based on reports from designated major investors),,,,,,,,,,,,,,,,,,,"Final Update  March  12 , 2026",,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,単位： 億円,,,
,,,,,,,,,,,,,,,,,,,Unit: 100 million Yen,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,１．対外証券投資　【居住者による取得・処分】,,,,,,,,,,,2．対内証券投資　【非居住者による取得・処分】,,,,,,,,,,
,1. Portfolio Investment Assets,,,,,,,,,,,2. Portfolio Investment Liabilities,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
"期間
Period",   株式 ・投資ファンド持分,,,   中 長 期 債 ,,,  小  計,   短 期 債,,,  合  計,   株式 ・投資ファンド持分,,,   中 長 期 債 ,,,  小  計,   短 期 債,,,  合  計
,Equity and investment fund shares,,, Long-term debt securities,,,Subtotal,Short-term debt securities,,,Total,Equity and investment fund shares,,, Long-term debt securities,,,Subtotal,Short-term debt securities,,,Total
,取得,処分,ネット,取得,処分,ネット,ネット,取得,処分,ネット,ネット,取得,処分,ネット,取得,処分,ネット,ネット,取得,処分,ネット,ネット
,Acquisition,Disposition,Net,Acquisition,Disposition,Net,Net,Acquisition,Disposition,Net,Net,Acquisition,Disposition,Net,Acquisition,Disposition,Net,Net,Acquisition,Disposition,Net,Net
2021．10．10～10．16,"10,744 ","10,090 ",654 ,"102,309 ","90,061 ","12,248 ","12,902 ","6,853 ","7,077 ",-224 ,"12,679 ","135,884 ","126,300 ","9,583 ","25,904 ","19,658 ","6,246 ","15,829 ","56,146 ","47,863 ","8,283 ","24,112 "
2021．10．17～10．23,"16,000 ","14,799 ","1,201 ","73,244 ","79,292 ","-6,048 ","-4,847 ","4,843 ","5,548 ",-705 ,"-5,552 ","123,291 ","120,986 ","2,305 ","20,355 ","24,049 ","-3,693 ","-1,388 ","49,112 ","48,294 ",818 ,-571 
2021．10．24～10．30,"16,636 ","18,740 ","-2,104 ","98,083 ","103,331 ","-5,248 ","-7,352 ","6,260 ","7,480 ","-1,220 ","-8,572 ","154,579 ","150,465 ","4,115 ","23,035 ","27,753 ","-4,718 ",-603 ,"56,159 ","64,186 ","-8,027 ","-8,630 "
2021．10．31～11．6,"14,061 ","16,337 ","-2,276 ","110,040 ","97,237 ","12,803 ","10,527 ","7,707 ","7,598 ",109 ,"10,635 ","114,857 ","113,393 ","1,463 ","25,075 ","20,618 ","4,457 ","5,920 ","61,288 ","42,159 ","19,129 ","25,049 "
2021．11．7～11．13,"15,820 ","20,744 ","-4,924 ","71,270 ","66,703 ","4,567 ",-357 ,"4,909 ","4,976 ",-67 ,-425 ,"126,222 ","124,571 ","1,651 ","32,745 ","19,735 ","13,010 ","14,661 ","63,837 ","67,041 ","-3,204 ","11,457 "
2021．11．14～11．20,"15,941 ","21,405 ","-5,463 ","75,594 ","75,730 ",-136 ,"-5,600 ","6,061 ","5,830 ",232 ,"-5,368 ","126,695 ","127,167 ",-472 ,"27,955 ","17,246 ","10,708 ","10,236 ","55,009 ","29,376 ","25,633 ","35,870 "
2021．11．21～11．27,"13,829 ","12,778 ","1,051 ","82,153 ","95,531 ","-13,378 ","-12,327 ","3,323 ","5,525 ","-2,202 ","-14,529 ","97,621 ","100,712 ","-3,091 ","13,300 ","17,814 ","-4,514 ","-7,605 ","88,204 ","60,560 ","27,644 ","20,039 "
2021．11．28～12．4,"37,273 ","25,125 ","12,148 ","92,140 ","103,918 ","-11,778 ",370 ,"5,247 ","5,053 ",195 ,564 ,"181,046 ","181,808 ",-762 ,"45,827 ","25,776 ","20,051 ","19,289 ","51,272 ","53,713 ","-2,441 ","16,848 "
2021．12．5～12．11,"17,237 ","15,274 ","1,962 ","97,922 ","93,334 ","4,588 ","6,551 ","5,574 ","5,650 ",-76 ,"6,475 ","129,537 ","135,624 ","-6,087 ","37,080 ","25,504 ","11,576 ","5,488 ","52,502 ","71,920 ","-19,418 ","-13,930 "
2021．12．12～12．18,"16,647 ","14,132 ","2,515 ","70,338 ","86,209 ","-15,872 ","-13,357 ","3,813 ","6,203 ","-2,390 ","-15,747 ","125,616 ","134,006 ","-8,390 ","26,895 ","14,351 ","12,544 ","4,154 ","55,813 ","56,857 ","-1,044 ","3,110 "
2021．12．19～12．25,"15,191 ","13,873 ","1,317 ","51,903 ","55,002 ","-3,100 ","-1,782 ","1,450 ","1,857 ",-407 ,"-2,189 ","96,471 ","95,226 ","1,245 ","17,528 ","29,744 ","-12,216 ","-10,971 ","14,700 ","52,066 ","-37,365 ","-48,336 "
2021．12．26～2022．1．1,"7,398 ","5,262 ","2,136 ","26,565 ","30,729 ","-4,165 ","-2,028 ",931 ,"1,317 ",-386 ,"-2,414 ","68,472 ","68,301 ",171 ,"13,125 ","8,652 ","4,472 ","4,643 ","5,582 ","2,117 ","3,465 ","8,108 "
2022．1．2～1．8,"14,730 ","23,062 ","-8,332 ","95,917 ","89,712 ","6,206 ","-2,127 ","4,918 ","4,254 ",664 ,"-1,463 ","116,219 ","108,404 ","7,815 ","31,938 ","33,375 ","-1,437 ","6,378 ","82,297 ","51,290 ","31,007 ","37,386 "
2022．1．9～1．15,"13,723 ","19,033 ","-5,310 ","103,201 ","93,844 ","9,357 ","4,047 ","6,340 ","5,163 ","1,177 ","5,224 ","119,634 ","119,748 ",-113 ,"36,885 ","31,256 ","5,629 ","5,515 ","50,762 ","70,039 ","-19,278 ","-13,762 "
2022．1．16～1．22,"17,193 ","18,060 ",-867 ,"91,055 ","90,897 ",158 ,-709 ,"5,114 ","6,713 ","-1,599 ","-2,308 ","146,838 ","146,742 ",96 ,"18,104 ","35,304 ","-17,200 ","-17,104 ","55,985 ","58,282 ","-2,296 ","-19,400 "
2022．1．23～1．29,"29,881 ","22,974 ","6,907 ","91,371 ","96,922 ","-5,552 ","1,355 ","9,299 ","10,167 ",-869 ,487 ,"154,029 ","155,239 ","-1,209 ","26,151 ","20,532 ","5,618 ","4,409 ","55,672 ","62,346 ","-6,674 ","-2,265 "
2022．1．30～2．5,"18,940 ","16,293 ","2,647 ","72,096 ","73,169 ","-1,073 ","1,574 ","3,878 ","4,180 ",-302 ,"1,272 ","152,750 ","155,072 ","-2,321 ","32,234 ","29,354 ","2,879 ",558 ,"43,068 ","35,459 ","7,610 ","8,168 "
2022．2．6～2．12,"16,406 ","15,293 ","1,114 ","104,366 ","123,332 ","-18,966 ","-17,852 ","5,421 ","6,489 ","-1,068 ","-18,920 ","116,380 ","116,675 ",-295 ,"19,638 ","28,580 ","-8,942 ","-9,237 ","47,501 ","70,082 ","-22,581 ","-31,818 "
2022．2．13～2．19,"20,468 ","21,022 ",-555 ,"100,469 ","100,289 ",180 ,-374 ,"5,713 ","6,160 ",-447 ,-821 ,"140,535 ","143,143 ","-2,608 ","39,563 ","30,132 ","9,431 ","6,824 ","65,379 ","45,338 ","20,041 ","26,865 "
2022．2．20～2．26,"10,684 ","9,583 ","1,101 ","73,525 ","76,809 ","-3,284 ","-2,183 ","3,327 ","5,526 ","-2,199 ","-4,382 ","113,719 ","117,745 ","-4,026 ","19,027 ","21,260 ","-2,232 ","-6,258 ","59,731 ","51,458 ","8,273 ","2,015 "
2022．2．27～3．5,"18,439 ","15,581 ","2,858 ","120,691 ","124,334 ","-3,642 ",-785 ,"8,464 ","8,916 ",-452 ,"-1,237 ","152,037 ","161,169 ","-9,133 ","47,940 ","34,619 ","13,320 ","4,188 ","45,692 ","33,782 ","11,910 ","16,098 "
2022．3．6～3．12,"14,667 ","16,613 ","-1,946 ","90,453 ","92,095 ","-1,642 ","-3,588 ","6,270 ","4,455 ","1,815 ","-1,773 ","169,000 ","179,504 ","-10,503 ","32,933 ","19,559 ","13,374 ","2,871 ","63,259 ","71,903 ","-8,645 ","-5,774 "
2022．3．13～3．19,"18,714 ","17,479 ","1,235 ","83,540 ","84,637 ","-1,097 ",138 ,"5,112 ","5,075 ",37 ,175 ,"159,137 ","165,455 ","-6,318 ","18,891 ","28,532 ","-9,641 ","-15,959 ","45,546 ","50,927 ","-5,381 ","-21,341 "
2022．3．20～3．26,"14,834 ","14,588 ",246 ,"79,515 ","86,548 ","-7,033 ","-6,787 ","6,472 ","4,703 ","1,769 ","-5,018 ","124,850 ","127,357 ","-2,507 ","23,071 ","47,035 ","-23,963 ","-26,470 ","41,559 ","67,602 ","-26,043 ","-52,513 "
2022．3．27～4．2,"17,544 ","25,356 ","-7,813 ","99,769 ","116,429 ","-16,661 ","-24,473 ","5,019 ","4,429 ",590 ,"-23,883 ","144,130 ","138,697 ","5,433 ","42,224 ","55,590 ","-13,366 ","-7,934 ","48,097 ","53,882 ","-5,786 ","-13,719 "
2022．4．3～4．9,"17,487 ","28,954 ","-11,467 ","93,361 ","93,256 ",105 ,"-11,362 ","4,628 ","4,910 ",-281 ,"-11,643 ","146,801 ","130,048 ","16,753 ","39,141 ","30,398 ","8,744 ","25,497 ","68,969 ","55,086 ","13,883 ","39,379 "
2022．4．10～4．16,"15,769 ","15,183 ",585 ,"68,726 ","69,457 ",-731 ,-146 ,"3,925 ","4,090 ",-165 ,-311 ,"128,354 ","124,293 ","4,062 ","39,641 ","27,387 ","12,254 ","16,315 ","58,918 ","73,639 ","-14,720 ","1,595 "
2022．4．17～4．23,"18,375 ","15,912 ","2,463 ","72,713 ","84,234 ","-11,521 ","-9,058 ","5,523 ","5,998 ",-475 ,"-9,533 ","119,625 ","113,648 ","5,978 ","29,889 ","44,978 ","-15,090 ","-9,112 ","74,071 ","66,473 ","7,598 ","-1,514 "
2022．4．24～4．30,"20,966 ","13,701 ","7,265 ","81,750 ","92,585 ","-10,835 ","-3,570 ","6,967 ","7,323 ",-356 ,"-3,926 ","121,647 ","116,653 ","4,995 ","30,050 ","33,155 ","-3,105 ","1,889 ","30,777 ","56,606 ","-25,830 ","-23,940 "
2022．5．1～5．7,"11,867 ","7,819 ","4,048 ","58,256 ","66,480 ","-8,224 ","-4,176 ","5,785 ","4,839 ",946 ,"-3,230 ","63,121 ","62,333 ",788 ,"10,578 ","12,707 ","-2,129 ","-1,341 ","53,853 ","1,954 ","51,899 ","50,558 "
2022．5．8～5．14,"17,799 ","18,373 ",-574 ,"113,508 ","109,774 ","3,734 ","3,160 ","5,817 ","6,134 ",-318 ,"2,842 ","155,698 ","159,152 ","-3,454 ","36,308 ","32,563 ","3,745 ",292 ,"79,842 ","77,826 ","2,016 ","2,308 "
2022．5．15～5．21,"14,598 ","11,297 ","3,301 ","66,431 ","60,146 ","6,286 ","9,586 ","5,515 ","5,615 ",-100 ,"9,487 ","139,803 ","139,762 ",42 ,"36,849 ","24,031 ","12,818 ","12,860 ","56,794 ","62,206 ","-5,412 ","7,448 "
2022．5．22～5．28,"16,577 ","19,316 ","-2,739 ","76,208 ","87,585 ","-11,377 ","-14,116 ","3,239 ","3,944 ",-706 ,"-14,822 ","124,104 ","124,227 ",-123 ,"27,870 ","28,145 ",-274 ,-398 ,"74,145 ","70,838 ","3,307 ","2,909 "
2022．5．29～6．4,"22,623 ","15,199 ","7,424 ","82,789 ","91,095 ","-8,305 ",-882 ,"2,780 ","3,078 ",-299 ,"-1,180 ","166,928 ","168,158 ","-1,230 ","41,352 ","40,765 ",588 ,-642 ,"46,285 ","30,454 ","15,831 ","15,189 "
2022．6．5～6．11,"15,005 ","16,375 ","-1,371 ","88,673 ","97,296 ","-8,624 ","-9,995 ","5,224 ","5,367 ",-143 ,"-10,137 ","136,838 ","134,784 ","2,053 ","35,959 ","46,989 ","-11,030 ","-8,977 ","82,376 ","73,485 ","8,891 ",-86 
2022．6．12～6．18,"23,049 ","22,952 ",97 ,"84,699 ","89,584 ","-4,885 ","-4,788 ","7,112 ","7,122 ",-11 ,"-4,799 ","155,776 ","165,192 ","-9,416 ","52,708 ","100,820 ","-48,112 ","-57,528 ","91,544 ","78,546 ","12,998 ","-44,530 "
2022．6．19～6．25,"15,092 ","14,578 ",514 ,"64,701 ","80,694 ","-15,993 ","-15,479 ","8,102 ","8,514 ",-412 ,"-15,891 ","127,697 ","131,888 ","-4,191 ","51,343 ","44,673 ","6,669 ","2,478 ","59,304 ","75,563 ","-16,259 ","-13,781 "
2022．6．26～7．2,"22,298 ","10,380 ","11,918 ","88,392 ","102,532 ","-14,140 ","-2,222 ","4,890 ","5,857 ",-967 ,"-3,189 ","146,557 ","151,460 ","-4,903 ","34,634 ","31,329 ","3,305 ","-1,598 ","53,827 ","45,542 ","8,286 ","6,687 "
2022．7．3～7．9,"21,011 ","14,130 ","6,881 ","80,998 ","95,889 ","-14,891 ","-8,010 ","9,674 ","7,129 ","2,545 ","-5,465 ","139,596 ","134,332 ","5,264 ","38,396 ","17,814 ","20,582 ","25,847 ","78,538 ","43,352 ","35,186 ","61,033 "
2022．7．10～7．16,"11,467 ","8,249 ","3,217 ","77,659 ","86,745 ","-9,086 ","-5,869 ","4,046 ","4,948 ",-902 ,"-6,771 ","124,155 ","119,405 ","4,750 ","37,960 ","20,429 ","17,532 ","22,281 ","61,251 ","66,517 ","-5,266 ","17,015 "
2022．7．17～7．23,"11,170 ","8,867 ","2,303 ","70,904 ","69,783 ","1,120 ","3,424 ","7,000 ","6,952 ",48 ,"3,471 ","102,259 ","99,283 ","2,976 ","19,318 ","19,473 ",-155 ,"2,821 ","75,182 ","65,518 ","9,663 ","12,485 "
2022．7．24～7．30,"19,213 ","15,656 ","3,556 ","90,282 ","89,903 ",378 ,"3,935 ","6,539 ","7,606 ","-1,067 ","2,868 ","123,248 ","124,456 ","-1,209 ","40,485 ","27,586 ","12,898 ","11,690 ","53,388 ","63,381 ","-9,993 ","1,696 "
2022．7．31～8．6,"14,192 ","24,605 ","-10,413 ","98,334 ","90,035 ","8,299 ","-2,115 ","5,499 ","4,765 ",734 ,"-1,381 ","134,767 ","134,157 ",610 ,"36,016 ","25,841 ","10,174 ","10,784 ","47,622 ","29,487 ","18,135 ","28,919 "
2022．8．7～8．13,"10,992 ","13,340 ","-2,348 ","93,553 ","82,006 ","11,547 ","9,199 ","5,738 ","6,364 ",-626 ,"8,573 ","107,167 ","106,714 ",453 ,"22,095 ","19,781 ","2,313 ","2,766 ","67,537 ","72,744 ","-5,207 ","-2,441 "
2022．8．14～8．20,"11,737 ","16,800 ","-5,063 ","59,281 ","60,048 ",-767 ,"-5,830 ","6,248 ","6,178 ",70 ,"-5,760 ","116,409 ","116,118 ",291 ,"40,336 ","27,394 ","12,941 ","13,232 ","58,773 ","48,124 ","10,649 ","23,881 "
2022．8．21～8．27,"12,913 ","12,836 ",77 ,"70,823 ","73,838 ","-3,015 ","-2,938 ","5,526 ","8,189 ","-2,663 ","-5,602 ","99,411 ","104,816 ","-5,405 ","26,525 ","30,590 ","-4,066 ","-9,471 ","45,183 ","75,430 ","-30,247 ","-39,718 "
2022．8．28～9．3,"16,798 ","14,493 ","2,305 ","81,252 ","79,798 ","1,454 ","3,759 ","6,286 ","5,353 ",933 ,"4,693 ","125,431 ","132,467 ","-7,037 ","43,170 ","42,021 ","1,148 ","-5,888 ","55,686 ","53,509 ","2,177 ","-3,712 "
2022．9．4～9．10,"11,161 ","12,770 ","-1,609 ","92,423 ","93,780 ","-1,357 ","-2,966 ","7,406 ","7,607 ",-201 ,"-3,167 ","126,524 ","132,621 ","-6,097 ","29,109 ","54,809 ","-25,699 ","-31,796 ","66,698 ","45,759 ","20,939 ","-10,857 "
2022．9．11～9．17,"18,784 ","16,765 ","2,019 ","81,112 ","93,172 ","-12,060 ","-10,041 ","13,397 ","13,076 ",321 ,"-9,721 ","138,329 ","141,444 ","-3,115 ","43,089 ","37,523 ","5,566 ","2,452 ","65,737 ","68,191 ","-2,453 ",-2 
2022．9．18～9．24,"13,276 ","10,618 ","2,658 ","56,945 ","67,934 ","-10,989 ","-8,330 ","13,079 ","11,910 ","1,169 ","-7,162 ","80,934 ","92,725 ","-11,791 ","25,626 ","54,257 ","-28,630 ","-40,422 ","61,188 ","69,894 ","-8,706 ","-49,128 "
2022．9．25～10．1,"20,141 ","14,443 ","5,698 ","113,726 ","122,589 ","-8,863 ","-3,165 ","13,949 ","14,392 ",-442 ,"-3,608 ","164,262 ","169,280 ","-5,018 ","35,044 ","50,700 ","-15,656 ","-20,674 ","59,321 ","87,647 ","-28,326 ","-48,999 "
2022．10．2～10．8,"22,661 ","13,849 ","8,812 ","99,356 ","116,458 ","-17,102 ","-8,290 ","13,264 ","11,819 ","1,446 ","-6,844 ","154,922 ","140,994 ","13,928 ","27,516 ","28,602 ","-1,087 ","12,841 ","74,128 ","56,656 ","17,471 ","30,313 "
2022．10．9～10．15,"15,856 ","11,846 ","4,010 ","78,836 ","74,832 ","4,004 ","8,014 ","12,488 ","11,205 ","1,283 ","9,297 ","130,572 ","126,485 ","4,087 ","32,831 ","34,645 ","-1,814 ","2,273 ","75,187 ","74,700 ",487 ,"2,760 "
2022．10．16～10．22,"12,830 ","12,764 ",66 ,"73,706 ","72,230 ","1,476 ","1,543 ","11,005 ","13,099 ","-2,094 ",-551 ,"128,734 ","132,266 ","-3,533 ","34,273 ","48,145 ","-13,872 ","-17,405 ","92,162 ","74,914 ","17,248 ",-157 
2022．10．23～10．29,"22,318 ","24,799 ","-2,481 ","74,975 ","86,680 ","-11,705 ","-14,186 ","11,067 ","12,828 ","-1,761 ","-15,947 ","170,112 ","166,747 ","3,365 ","38,692 ","40,452 ","-1,760 ","1,605 ","64,107 ","73,133 ","-9,025 ","-7,420 "
2022．10．30～11．5,"15,056 ","31,086 ","-16,029 ","100,345 ","106,091 ","-5,746 ","-21,775 ","11,263 ","10,643 ",619 ,"-21,156 ","131,310 ","127,973 ","3,337 ","28,376 ","27,637 ",738 ,"4,076 ","45,063 ","49,120 ","-4,057 ",18 
2022．11．6～11．12,"14,662 ","15,043 ",-382 ,"92,964 ","94,168 ","-1,204 ","-1,586 ","9,832 ","8,688 ","1,144 ",-442 ,"162,209 ","156,675 ","5,533 ","40,347 ","41,020 ",-673 ,"4,860 ","82,521 ","74,075 ","8,446 ","13,306 "
2022．11．13～11．19,"16,132 ","15,734 ",398 ,"92,988 ","98,259 ","-5,271 ","-4,873 ","8,237 ","7,635 ",602 ,"-4,271 ","146,957 ","146,914 ",44 ,"45,549 ","23,393 ","22,156 ","22,199 ","90,325 ","53,707 ","36,617 ","58,817 "
2022．11．20～11．26,"10,250 ","12,641 ","-2,391 ","76,496 ","76,963 ",-467 ,"-2,858 ","9,741 ","11,765 ","-2,024 ","-4,882 ","100,266 ","95,834 ","4,432 ","21,091 ","21,542 ",-451 ,"3,981 ","43,977 ","98,932 ","-54,955 ","-50,974 "
2022．11．27～12．3,"29,530 ","23,341 ","6,189 ","133,943 ","128,666 ","5,277 ","11,466 ","8,177 ","10,555 ","-2,378 ","9,087 ","146,771 ","150,260 ","-3,489 ","35,348 ","46,394 ","-11,046 ","-14,534 ","68,765 ","47,582 ","21,183 ","6,649 "
2022．12．4～12．10,"20,027 ","17,987 ","2,040 ","91,765 ","97,740 ","-5,975 ","-3,936 ","11,780 ","13,070 ","-1,290 ","-5,225 ","138,551 ","127,458 ","11,093 ","50,122 ","41,582 ","8,540 ","19,633 ","97,863 ","44,295 ","53,567 ","73,201 "
2022．12．11～12．17,"16,512 ","14,949 ","1,563 ","68,774 ","78,188 ","-9,413 ","-7,851 ","9,457 ","10,890 ","-1,434 ","-9,284 ","121,186 ","127,874 ","-6,688 ","28,526 ","33,255 ","-4,728 ","-11,416 ","53,384 ","99,528 ","-46,145 ","-57,561 "
2022．12．18～12．24,"20,088 ","14,917 ","5,171 ","47,096 ","51,682 ","-4,586 ",585 ,"8,631 ","9,471 ",-840 ,-255 ,"135,490 ","138,147 ","-2,657 ","19,164 ","67,787 ","-48,623 ","-51,280 ","29,215 ","51,279 ","-22,064 ","-73,343 "
2022．12．25～12．31,"13,853 ","7,224 ","6,629 ","46,159 ","47,077 ",-918 ,"5,711 ","2,768 ","4,485 ","-1,717 ","3,994 ","92,310 ","90,991 ","1,319 ","19,827 ","25,879 ","-6,052 ","-4,733 ","12,451 ","6,212 ","6,239 ","1,506 "
2023．1．1～1．7,"15,787 ","7,493 ","8,294 ","74,658 ","68,962 ","5,695 ","13,990 ","9,506 ","7,560 ","1,945 ","15,935 ","76,825 ","78,822 ","-1,997 ","29,183 ","31,880 ","-2,697 ","-4,694 ","69,499 ","59,169 ","10,331 ","5,637 "
2023．1．8～1．14,"15,358 ","10,444 ","4,915 ","114,090 ","101,705 ","12,385 ","17,300 ","13,081 ","11,646 ","1,435 ","18,735 ","114,074 ","112,210 ","1,864 ","49,798 ","88,745 ","-38,947 ","-37,082 ","108,312 ","80,168 ","28,144 ","-8,939 "
2023．1．15～1．21,"12,901 ","10,198 ","2,703 ","77,793 ","81,211 ","-3,419 ",-715 ,"9,586 ","9,095 ",491 ,-225 ,"128,524 ","129,373 ",-850 ,"53,124 ","54,448 ","-1,324 ","-2,174 ","65,444 ","82,418 ","-16,973 ","-19,147 "
2023．1．22～1．28,"12,885 ","13,889 ","-1,004 ","53,624 ","60,754 ","-7,131 ","-8,134 ","8,791 ","8,710 ",81 ,"-8,053 ","119,069 ","115,274 ","3,795 ","33,966 ","33,922 ",44 ,"3,838 ","75,127 ","87,825 ","-12,698 ","-8,860 "
2023．1．29～2．4,"16,285 ","21,720 ","-5,434 ","105,594 ","94,275 ","11,319 ","5,885 ","10,168 ","9,216 ",951 ,"6,836 ","135,833 ","136,020 ",-186 ,"48,779 ","46,460 ","2,318 ","2,132 ","73,349 ","63,838 ","9,511 ","11,644 "
2023．2．5～2．11,"13,397 ","21,765 ","-8,367 ","99,696 ","92,532 ","7,163 ","-1,204 ","10,185 ","10,186 ",-2 ,"-1,205 ","135,752 ","134,701 ","1,051 ","31,565 ","32,155 ",-590 ,461 ,"84,247 ","95,374 ","-11,128 ","-10,667 "
2023．2．12～2．18,"12,864 ","14,917 ","-2,053 ","101,985 ","75,006 ","26,979 ","24,926 ","7,677 ","8,146 ",-469 ,"24,458 ","127,133 ","125,152 ","1,981 ","34,213 ","31,915 ","2,297 ","4,278 ","91,084 ","66,432 ","24,652 ","28,930 "
2023．2．19～2．25,"12,933 ","17,337 ","-4,404 ","75,249 ","73,052 ","2,197 ","-2,207 ","8,155 ","9,194 ","-1,038 ","-3,245 ","96,462 ","100,496 ","-4,034 ","30,113 ","32,227 ","-2,114 ","-6,148 ","76,696 ","76,835 ",-139 ,"-6,287 "
2023．2．26～3．4,"16,538 ","17,019 ",-482 ,"100,235 ","101,836 ","-1,601 ","-2,082 ","12,089 ","12,312 ",-223 ,"-2,306 ","136,581 ","142,527 ","-5,946 ","54,503 ","62,507 ","-8,004 ","-13,950 ","61,775 ","63,676 ","-1,901 ","-15,851 "
2023．3．5～3．11,"12,563 ","14,260 ","-1,697 ","86,026 ","76,884 ","9,142 ","7,445 ","12,249 ","11,499 ",751 ,"8,196 ","142,772 ","151,128 ","-8,356 ","53,314 ","54,775 ","-1,461 ","-9,816 ","73,577 ","71,045 ","2,532 ","-7,284 "
2023．3．12～3．18,"20,318 ","19,135 ","1,182 ","125,172 ","91,792 ","33,380 ","34,562 ","8,796 ","8,155 ",641 ,"35,203 ","176,921 ","187,723 ","-10,802 ","70,945 ","29,985 ","40,960 ","30,158 ","85,843 ","85,061 ",782 ,"30,940 "
2023．3．19～3．25,"14,743 ","15,165 ",-422 ,"83,341 ","71,511 ","11,830 ","11,408 ","10,753 ","10,778 ",-26 ,"11,382 ","107,527 ","120,495 ","-12,968 ","24,724 ","41,490 ","-16,766 ","-29,734 ","65,606 ","77,127 ","-11,522 ","-41,256 "
2023．3．26～4．1,"15,653 ","11,749 ","3,903 ","102,698 ","107,531 ","-4,834 ",-930 ,"11,422 ","11,448 ",-27 ,-957 ,"135,496 ","134,874 ",622 ,"39,938 ","30,497 ","9,441 ","10,063 ","20,219 ","47,207 ","-26,988 ","-16,925 "
2023．4．2～4．8,"15,753 ","15,448 ",305 ,"94,083 ","101,970 ","-7,887 ","-7,581 ","7,802 ","7,070 ",732 ,"-6,850 ","148,155 ","124,466 ","23,689 ","46,266 ","33,160 ","13,106 ","36,795 ","107,569 ","67,753 ","39,816 ","76,611 "
2023．4．9～4．15,"11,520 ","12,197 ",-676 ,"92,527 ","87,508 ","5,019 ","4,343 ","5,325 ","5,139 ",185 ,"4,528 ","134,834 ","116,073 ","18,761 ","35,156 ","35,064 ",92 ,"18,853 ","55,317 ","90,327 ","-35,010 ","-16,157 "
2023．4．16～4．22,"15,830 ","14,099 ","1,731 ","77,366 ","88,104 ","-10,737 ","-9,006 ","8,171 ","9,981 ","-1,810 ","-10,816 ","124,344 ","120,914 ","3,430 ","31,741 ","31,314 ",427 ,"3,857 ","74,917 ","68,124 ","6,792 ","10,649 "
2023．4．23～4．29,"16,079 ","13,871 ","2,208 ","80,139 ","78,027 ","2,111 ","4,320 ","9,347 ","10,488 ","-1,140 ","3,179 ","136,823 ","132,943 ","3,880 ","39,621 ","36,328 ","3,293 ","7,173 ","30,067 ","61,384 ","-31,316 ","-24,143 "
2023．4．30～5．6,"7,053 ","11,609 ","-4,556 ","42,325 ","49,114 ","-6,789 ","-11,346 ","10,044 ","8,365 ","1,679 ","-9,666 ","56,427 ","52,696 ","3,731 ","11,735 ","13,899 ","-2,164 ","1,567 ","49,174 ","6,068 ","43,106 ","44,673 "
2023．5．7～5．13,"16,241 ","16,203 ",39 ,"102,440 ","91,244 ","11,196 ","11,235 ","10,184 ","10,692 ",-508 ,"10,726 ","161,315 ","153,232 ","8,083 ","50,379 ","39,626 ","10,753 ","18,836 ","83,063 ","96,993 ","-13,931 ","4,905 "
2023．5．14～5．20,"14,674 ","14,871 ",-197 ,"76,919 ","67,291 ","9,629 ","9,431 ","12,054 ","10,665 ","1,388 ","10,820 ","169,904 ","161,230 ","8,674 ","48,716 ","37,656 ","11,059 ","19,733 ","79,008 ","68,117 ","10,892 ","30,625 "
2023．5．21～5．27,"11,912 ","18,481 ","-6,569 ","78,381 ","67,802 ","10,579 ","4,010 ","10,912 ","10,974 ",-62 ,"3,948 ","159,705 ","155,912 ","3,793 ","32,548 ","38,607 ","-6,059 ","-2,266 ","75,222 ","83,859 ","-8,637 ","-10,903 "
2023．5．28～6．3,"21,443 ","20,068 ","1,375 ","86,385 ","81,172 ","5,213 ","6,588 ","8,704 ","7,542 ","1,162 ","7,750 ","207,608 ","201,522 ","6,087 ","48,866 ","54,257 ","-5,391 ",695 ,"81,347 ","62,982 ","18,365 ","19,060 "
2023．6．4～6．10,"13,886 ","14,613 ",-728 ,"80,303 ","80,125 ",178 ,-549 ,"10,093 ","9,533 ",560 ,11 ,"191,221 ","177,991 ","13,230 ","45,803 ","43,870 ","1,933 ","15,163 ","67,371 ","62,658 ","4,713 ","19,877 "
2023．6．11～6．17,"19,253 ","18,024 ","1,229 ","78,850 ","68,325 ","10,524 ","11,753 ","8,321 ","9,714 ","-1,393 ","10,360 ","203,983 ","198,631 ","5,352 ","32,460 ","38,789 ","-6,329 ",-977 ,"78,351 ","81,573 ","-3,223 ","-4,199 "
2023．6．18～6．24,"15,642 ","14,944 ",698 ,"64,957 ","63,335 ","1,623 ","2,321 ","10,688 ","12,052 ","-1,365 ",956 ,"174,278 ","179,701 ","-5,424 ","45,836 ","51,457 ","-5,621 ","-11,044 ","69,005 ","89,014 ","-20,009 ","-31,053 "
